"Iteration","Converged","SignificantOSAGenes","CommonGenes","EligiblePoolGenes","SameSignSelectedGenes","SelectedPearson","Error"
1642,TRUE,0,12958,110,50,0.689526900946831,
1643,TRUE,0,12958,110,34,0.596162377583769,
1644,TRUE,0,12958,110,68,0.727532701370178,
1645,TRUE,0,12958,110,50,0.400470421817546,
1646,TRUE,0,12958,110,49,0.40513723291657,
1647,TRUE,0,12958,110,56,0.652149947010441,
1648,TRUE,0,12958,110,62,0.575843691172477,
1649,TRUE,0,12958,110,42,0.685171022656212,
1650,TRUE,0,12958,110,68,0.76187007453836,
1651,TRUE,0,12958,110,58,0.67579807884582,
1652,TRUE,0,12958,110,76,0.644671374996473,
1653,TRUE,0,12958,110,73,0.634558808177734,
1654,TRUE,0,12958,110,57,0.642988226288554,
1655,TRUE,0,12958,110,65,0.672899130205264,
1656,TRUE,0,12958,110,61,0.543382297329064,
1657,TRUE,0,12958,110,59,0.631932051137003,
1658,TRUE,0,12958,110,43,0.590936066240943,
1659,TRUE,0,12958,110,47,0.55168386562304,
1660,TRUE,0,12958,110,56,0.43669550944524,
1661,TRUE,0,12958,110,50,0.606637603109872,
1662,TRUE,0,12958,110,73,0.735894182486764,
1663,TRUE,0,12958,110,53,0.586011141059561,
1664,TRUE,0,12958,110,61,0.650332606961308,
1665,TRUE,0,12958,110,62,0.638836266687359,
1666,TRUE,0,12958,110,48,0.731997357242905,
1667,TRUE,0,12958,110,53,0.60793244750411,
1668,TRUE,0,12958,110,46,0.776882418317986,
1669,TRUE,0,12958,110,65,0.702384962602355,
1670,TRUE,0,12958,110,58,0.535733382701422,
1671,TRUE,0,12958,110,68,0.642226941265352,
1672,TRUE,0,12958,110,42,0.539304983057119,
1673,TRUE,0,12958,110,64,0.648942510871687,
1674,TRUE,0,12958,110,34,0.751338381592849,
1675,TRUE,0,12958,110,60,0.65996514272895,
1676,TRUE,0,12958,110,61,0.743383160810434,
1677,TRUE,0,12958,110,56,0.666898731040828,
1678,TRUE,0,12958,110,65,0.588501965917313,
1679,TRUE,0,12958,110,63,0.753742504001984,
1680,TRUE,0,12958,110,58,0.588521618284934,
1681,TRUE,0,12958,110,44,0.698672196140842,
1682,TRUE,0,12958,110,56,0.601839410476186,
1683,TRUE,0,12958,110,74,0.685002236670529,
1684,TRUE,0,12958,110,60,0.682617301519421,
1685,TRUE,0,12958,110,63,0.634156538935358,
1686,TRUE,0,12958,110,54,0.710257584152969,
1687,TRUE,0,12958,110,54,0.661800245005988,
1688,TRUE,0,12958,110,45,0.726259199413741,
1689,TRUE,0,12958,110,54,0.779929477148948,
1690,TRUE,0,12958,110,71,0.715896314246385,
1691,TRUE,0,12958,110,62,0.739320276297563,
1692,TRUE,0,12958,110,69,0.626929853707976,
1693,TRUE,0,12958,110,71,0.758966111096616,
1694,TRUE,0,12958,110,51,0.762455282788291,
1695,TRUE,0,12958,110,52,0.768886482119741,
1696,TRUE,0,12958,110,60,0.616706242171746,
1697,TRUE,0,12958,110,49,0.629792346957624,
1698,TRUE,0,12958,110,49,0.726008646232082,
1699,TRUE,0,12958,110,57,0.591022000657422,
1700,TRUE,0,12958,110,57,0.720774325607856,
1701,TRUE,0,12958,110,52,0.771621520021639,
1702,TRUE,0,12958,110,55,0.700578571705712,
1703,TRUE,0,12958,110,61,0.638012518853479,
1704,TRUE,0,12958,110,61,0.662587777201878,
1705,TRUE,0,12958,110,66,0.667077731996094,
1706,TRUE,0,12958,110,59,0.759118922966197,
1707,TRUE,0,12958,110,42,0.708577426828285,
1708,TRUE,0,12958,110,62,0.670543403607213,
1709,TRUE,3,12958,110,63,0.646227059639304,
1710,TRUE,0,12958,110,35,0.73623611408075,
1711,TRUE,0,12958,110,48,0.663156399906602,
1712,TRUE,0,12958,110,51,0.71432470863741,
1713,TRUE,0,12958,110,39,0.622203338715561,
1714,TRUE,0,12958,110,49,0.744956399487581,
1715,TRUE,0,12958,110,55,0.717464750242995,
1716,TRUE,0,12958,110,38,0.608459839798518,
1717,TRUE,0,12958,110,64,0.61759679772148,
1718,TRUE,0,12958,110,66,0.615932800464122,
1719,TRUE,0,12958,110,54,0.593881495173778,
1720,TRUE,0,12958,110,69,0.664571373383693,
1721,TRUE,0,12958,110,59,0.658206690000305,
1722,TRUE,0,12958,110,37,0.754328600631871,
1723,TRUE,0,12958,110,52,0.841634496623053,
1724,TRUE,0,12958,110,50,0.597337633415995,
1725,TRUE,0,12958,110,57,0.554941580810235,
1726,TRUE,0,12958,110,51,0.470899997379649,
1727,TRUE,0,12958,110,54,0.649666809804282,
1728,TRUE,0,12958,110,61,0.724845095217008,
1729,TRUE,0,12958,110,54,0.708394247379153,
1730,TRUE,0,12958,110,48,0.722985311851433,
1731,TRUE,0,12958,110,64,0.689227295907148,
1732,TRUE,0,12958,110,62,0.724264214093465,
1733,TRUE,0,12958,110,54,0.729171301823437,
1734,TRUE,0,12958,110,60,0.707730823907333,
1735,TRUE,0,12958,110,59,0.818418775794414,
1736,TRUE,0,12958,110,42,0.683785900715306,
1737,TRUE,0,12958,110,53,0.70202707522125,
1738,TRUE,0,12958,110,54,0.335878721067916,
1739,TRUE,0,12958,110,56,0.766776812487877,
1740,TRUE,0,12958,110,54,0.714781713615847,
1741,TRUE,0,12958,110,54,0.807095717176725,
1742,TRUE,0,12958,110,48,0.494273196156377,
1743,TRUE,0,12958,110,71,0.643799028633199,
1744,TRUE,0,12958,110,73,0.623673897367195,
1745,TRUE,0,12958,110,49,0.611147303519341,
1746,TRUE,0,12958,110,65,0.669600577950005,
1747,TRUE,0,12958,110,69,0.607227202112897,
1748,TRUE,0,12958,110,52,0.740632221475122,
1749,TRUE,12,12958,110,52,0.639428709612368,
1750,TRUE,0,12958,110,52,0.62409216041637,
1751,TRUE,0,12958,110,57,0.749043556987131,
1752,TRUE,0,12958,110,72,0.662764173345014,
1753,TRUE,0,12958,110,59,0.862579705902796,
1754,TRUE,0,12958,110,70,0.692941901686134,
1755,TRUE,0,12958,110,50,0.529155581904331,
1756,TRUE,0,12958,110,60,0.723170254781075,
1757,TRUE,0,12958,110,57,0.73881182275367,
1758,TRUE,0,12958,110,51,0.628734399664596,
1759,TRUE,0,12958,110,46,0.638783542181048,
1760,TRUE,0,12958,110,51,0.584350137304667,
1761,TRUE,0,12958,110,45,0.694297681778816,
1762,TRUE,0,12958,110,51,0.741041765366608,
1763,TRUE,0,12958,110,50,0.685449245830497,
1764,TRUE,0,12958,110,68,0.694957337913732,
1765,TRUE,0,12958,110,67,0.65481047912051,
1766,TRUE,0,12958,110,59,0.713829894928425,
1767,TRUE,0,12958,110,62,0.682072227400368,
1768,TRUE,0,12958,110,68,0.642170248770293,
1769,TRUE,0,12958,110,57,0.458598676161452,
1770,TRUE,0,12958,110,47,0.686222639834085,
1771,TRUE,0,12958,110,49,0.523860963312188,
1772,TRUE,0,12958,110,63,0.655898179377756,
1773,TRUE,0,12958,110,43,0.448625468189012,
1774,TRUE,0,12958,110,61,0.674605545639799,
1775,TRUE,0,12958,110,54,0.777301289136593,
1776,TRUE,0,12958,110,35,0.720069434920811,
1777,TRUE,0,12958,110,69,0.660169709350365,
1778,TRUE,0,12958,110,46,0.704561369370807,
1779,TRUE,0,12958,110,54,0.751875889368121,
1780,TRUE,0,12958,110,43,0.763001079784033,
1781,TRUE,0,12958,110,69,0.688426350998211,
1782,TRUE,0,12958,110,53,0.606222488344122,
1783,TRUE,0,12958,110,57,0.653382408510475,
1784,TRUE,0,12958,110,53,0.540226328839741,
1785,TRUE,0,12958,110,53,0.51668158727678,
1786,TRUE,0,12958,110,55,0.690105674461628,
1787,TRUE,0,12958,110,64,0.561183093444898,
1788,TRUE,0,12958,110,60,0.678878195650971,
1789,TRUE,0,12958,110,40,0.771470827353311,
1790,TRUE,0,12958,110,57,0.722021752044608,
1791,TRUE,0,12958,110,61,0.687655532573176,
1792,TRUE,0,12958,110,48,0.792208769276834,
1793,TRUE,0,12958,110,52,0.495869149561646,
1794,TRUE,0,12958,110,68,0.679628369227023,
1795,TRUE,0,12958,110,49,0.84712087870989,
1796,TRUE,0,12958,110,56,0.763646386422177,
1797,TRUE,0,12958,110,63,0.645928078597404,
1798,TRUE,0,12958,110,40,0.690184015059611,
1799,TRUE,0,12958,110,63,0.65626532804751,
1800,TRUE,0,12958,110,57,0.702682161882284,
1801,TRUE,0,12958,110,53,0.686900835104426,
1802,TRUE,0,12958,110,65,0.714080760307115,
1803,TRUE,0,12958,110,63,0.667818826950759,
1804,TRUE,0,12958,110,50,0.437278512781657,
1805,TRUE,0,12958,110,51,0.666625587601559,
1806,TRUE,0,12958,110,54,0.52914922502321,
1807,TRUE,0,12958,110,64,0.653515420742921,
1808,TRUE,0,12958,110,57,0.769431656513108,
1809,TRUE,0,12958,110,52,0.689723105988274,
1810,TRUE,0,12958,110,65,0.643137631338885,
1811,TRUE,0,12958,110,44,0.787105693035909,
1812,TRUE,0,12958,110,49,0.658974739874096,
1813,TRUE,0,12958,110,53,0.739536998161138,
1814,TRUE,0,12958,110,49,0.769747173257973,
1815,TRUE,0,12958,110,56,0.615607620889933,
1816,TRUE,14,12958,110,65,0.610114472470112,
1817,TRUE,0,12958,110,51,0.717837810176728,
1818,TRUE,0,12958,110,47,0.695976775606393,
1819,TRUE,0,12958,110,49,0.601984241285205,
1820,TRUE,0,12958,110,51,0.75972575869312,
1821,TRUE,0,12958,110,68,0.718122654478691,
1822,TRUE,0,12958,110,61,0.61325640388651,
1823,TRUE,0,12958,110,38,0.596292518432317,
1824,TRUE,1,12958,110,48,0.577651921214932,
1825,TRUE,0,12958,110,70,0.600555011364688,
1826,TRUE,0,12958,110,46,0.77314323337993,
1827,TRUE,0,12958,110,62,0.674631191630928,
1828,TRUE,0,12958,110,43,0.683195036976846,
1829,TRUE,0,12958,110,38,0.644111762382343,
1830,TRUE,0,12958,110,65,0.689427294907055,
1831,TRUE,0,12958,110,68,0.59835787393816,
1832,TRUE,0,12958,110,57,0.739370979588038,
1833,TRUE,0,12958,110,50,0.651847217825391,
1834,TRUE,0,12958,110,64,0.719309368590061,
1835,TRUE,0,12958,110,65,0.774895776268785,
1836,TRUE,0,12958,110,42,0.796681822332195,
1837,TRUE,0,12958,110,59,0.589501258454607,
1838,TRUE,0,12958,110,65,0.670161419145777,
1839,TRUE,0,12958,110,52,0.794747432957483,
1840,TRUE,0,12958,110,67,0.678927026353716,
1841,TRUE,0,12958,110,60,0.767268090554822,
1842,TRUE,0,12958,110,56,0.617526094910133,
1843,TRUE,0,12958,110,54,0.811737704486083,
1844,TRUE,0,12958,110,60,0.661599293447974,
1845,TRUE,28,12958,110,47,0.667917538694958,
1846,TRUE,0,12958,110,63,0.555633251188588,
1847,TRUE,0,12958,110,38,0.757508720840519,
1848,TRUE,0,12958,110,47,0.487782662043439,
1849,TRUE,0,12958,110,46,0.711530462947997,
1850,TRUE,19,12958,111,64,0.611955343968524,
1851,TRUE,0,12958,110,61,0.761788753799122,
1852,TRUE,0,12958,110,72,0.725062175104734,
1853,TRUE,0,12958,110,43,0.599475348675548,
1854,TRUE,0,12958,110,57,0.671151735067599,
1855,TRUE,0,12958,110,53,0.702264019092262,
1856,TRUE,0,12958,110,47,0.670912837282852,
1857,TRUE,0,12958,110,62,0.649444752584234,
1858,TRUE,0,12958,110,56,0.732365145750286,
1859,TRUE,0,12958,110,57,0.627882810778804,
1860,TRUE,0,12958,110,40,0.700315049792636,
1861,TRUE,0,12958,110,50,0.668878636578904,
1862,TRUE,0,12958,110,51,0.813517165073881,
1863,TRUE,0,12958,110,62,0.686598670908481,
1864,TRUE,0,12958,110,72,0.695589181613824,
1865,TRUE,0,12958,110,63,0.657078706367988,
1866,TRUE,0,12958,110,54,0.708144483037929,
1867,TRUE,0,12958,110,57,0.652787683317865,
1868,TRUE,0,12958,110,54,0.764432807500059,
1869,TRUE,0,12958,110,65,0.608195127971017,
1870,TRUE,0,12958,110,52,0.590505592400501,
1871,TRUE,0,12958,110,55,0.60415136056827,
1872,TRUE,0,12958,110,71,0.744168136666294,
1873,TRUE,0,12958,110,45,0.746636576704099,
1874,TRUE,0,12958,110,72,0.65183985768836,
1875,TRUE,0,12958,110,55,0.701468651450687,
1876,TRUE,0,12958,110,36,0.72819126256837,
1877,TRUE,0,12958,110,62,0.644456754057437,
1878,TRUE,0,12958,110,73,0.651330111392192,
1879,TRUE,0,12958,110,58,0.59044236848899,
1880,TRUE,0,12958,110,48,0.698353471399584,
1881,TRUE,0,12958,110,70,0.634436647254028,
1882,TRUE,0,12958,110,47,0.80182198852383,
1883,TRUE,0,12958,110,47,0.686122387767557,
1884,TRUE,0,12958,110,48,0.757084940252223,
1885,TRUE,0,12958,110,49,0.732011711030482,
1886,TRUE,0,12958,110,45,0.686056003813042,
1887,TRUE,0,12958,110,62,0.64147700243971,
1888,TRUE,0,12958,110,69,0.70493578753497,
1889,TRUE,0,12958,110,55,0.57018659582968,
1890,TRUE,3,12958,110,57,0.652231206829424,
1891,TRUE,0,12958,110,46,0.652882327982825,
1892,TRUE,0,12958,110,57,0.397963872025544,
1893,TRUE,0,12958,110,55,0.699288712878995,
1894,TRUE,0,12958,110,51,0.701439528244271,
1895,TRUE,0,12958,110,56,0.681505817450501,
1896,TRUE,0,12958,110,41,0.485386406947346,
1897,TRUE,0,12958,110,60,0.752173102147995,
1898,TRUE,0,12958,110,63,0.616088846874029,
1899,TRUE,0,12958,110,41,0.648828341510758,
1900,TRUE,0,12958,110,35,0.61453065564269,
1901,TRUE,0,12958,110,44,0.469865957566738,
1902,TRUE,0,12958,110,58,0.654180810034794,
1903,TRUE,0,12958,110,72,0.667939369422014,
1904,TRUE,0,12958,110,72,0.646134986760524,
1905,TRUE,0,12958,110,59,0.656324001767419,
1906,TRUE,0,12958,110,52,0.726388854129147,
1907,TRUE,0,12958,110,54,0.667690720490162,
1908,TRUE,0,12958,110,59,0.601319271076733,
1909,TRUE,0,12958,110,59,0.718705340170999,
1910,TRUE,0,12958,110,56,0.617012675407363,
1911,TRUE,0,12958,110,67,0.593792380282623,
1912,TRUE,0,12958,110,43,0.76082941934932,
1913,TRUE,0,12958,110,62,0.708260176164651,
1914,TRUE,0,12958,110,52,0.708036050084688,
1915,TRUE,0,12958,110,56,0.716755193352124,
1916,TRUE,0,12958,110,40,0.769354607262633,
1917,TRUE,0,12958,110,41,0.702117327853841,
1918,TRUE,0,12958,110,51,0.579081736602515,
1919,TRUE,0,12958,110,48,0.792517668010148,
1920,TRUE,0,12958,110,43,0.738581631304848,
1921,TRUE,0,12958,110,41,0.598468572444183,
1922,TRUE,0,12958,110,64,0.62001150265265,
1923,TRUE,0,12958,110,65,0.701012231730327,
1924,TRUE,0,12958,110,47,0.75350402118786,
1925,TRUE,0,12958,110,50,0.769405051436749,
1926,TRUE,0,12958,110,53,0.760956568261234,
1927,TRUE,0,12958,110,44,0.755220598884452,
1928,TRUE,0,12958,110,63,0.706878776694274,
1929,TRUE,0,12958,110,55,0.535769348809826,
1930,TRUE,0,12958,110,53,0.734806047348227,
1931,TRUE,0,12958,110,73,0.644887557544468,
1932,TRUE,0,12958,110,61,0.649748429191051,
1933,TRUE,0,12958,110,59,0.688787450212977,
1934,TRUE,0,12958,110,45,0.697651492134996,
1935,TRUE,0,12958,110,56,0.690511106502238,
1936,TRUE,0,12958,110,46,0.608174454790128,
1937,TRUE,0,12958,110,49,0.543216077461052,
1938,TRUE,0,12958,110,64,0.651601413941521,
1939,TRUE,0,12958,110,76,0.642710283393742,
1940,TRUE,0,12958,110,68,0.629029630150271,
1941,TRUE,0,12958,110,40,0.718512574264808,
1942,TRUE,0,12958,110,51,0.684528340258611,
1943,TRUE,0,12958,110,78,0.63476493122,
1944,TRUE,0,12958,110,56,0.616386674712405,
1945,TRUE,0,12958,110,70,0.605220018432869,
1946,TRUE,0,12958,110,61,0.661477298456453,
1947,TRUE,0,12958,110,60,0.625053671356934,
1948,TRUE,0,12958,110,52,0.717152210116553,
1949,TRUE,0,12958,110,57,0.759189394465675,
1950,TRUE,0,12958,110,69,0.712260557532011,
1951,TRUE,0,12958,110,62,0.650362575322696,
1952,TRUE,0,12958,110,51,0.630340376558779,
1953,TRUE,0,12958,110,58,0.647157638081823,
1954,TRUE,0,12958,110,52,0.747331388242065,
1955,TRUE,0,12958,110,54,0.742327817535945,
1956,TRUE,0,12958,110,49,0.789575173517935,
1957,TRUE,0,12958,110,58,0.727006356899599,
1958,TRUE,0,12958,110,73,0.625047781819606,
1959,TRUE,0,12958,110,47,0.499423829005347,
1960,TRUE,0,12958,110,54,0.479745865768951,
1961,TRUE,0,12958,110,55,0.789611098349123,
1962,TRUE,0,12958,110,71,0.720445221173459,
1963,TRUE,0,12958,110,44,0.801340911000017,
1964,TRUE,0,12958,110,39,0.648630206666471,
1965,TRUE,0,12958,110,58,0.562949956224698,
1966,TRUE,0,12958,110,60,0.731966834776895,
1967,TRUE,0,12958,110,40,0.659030966796466,
1968,TRUE,0,12958,110,49,0.584521179173021,
1969,TRUE,0,12958,110,68,0.668524203769049,
1970,TRUE,0,12958,110,52,0.650391677217204,
1971,TRUE,0,12958,110,56,0.638885189417967,
1972,TRUE,0,12958,110,55,0.713503870782055,
1973,TRUE,0,12958,110,55,0.622855077281718,
1974,TRUE,1451,12958,128,69,0.639966166720601,
1975,TRUE,0,12958,110,39,0.677453125162711,
1976,TRUE,0,12958,110,53,0.704843018371606,
1977,TRUE,0,12958,110,46,0.700324694096221,
1978,TRUE,0,12958,110,43,0.779286065356553,
1979,TRUE,0,12958,110,43,0.736394006383233,
1980,TRUE,0,12958,110,56,0.773030663557124,
1981,TRUE,0,12958,110,58,0.772856297277945,
1982,TRUE,1,12958,110,49,0.719852208419307,
1983,TRUE,0,12958,110,49,0.784431524335269,
1984,TRUE,0,12958,110,55,0.605510222671549,
1985,TRUE,0,12958,110,52,0.399155317685651,
1986,TRUE,0,12958,110,62,0.647569795891544,
1987,TRUE,0,12958,110,60,0.679797892583855,
1988,TRUE,0,12958,110,46,0.695330631675495,
1989,TRUE,0,12958,110,58,0.671798283646253,
1990,TRUE,0,12958,110,54,0.774665604455977,
1991,TRUE,0,12958,110,61,0.640915384673334,
1992,TRUE,0,12958,110,45,0.782479360280746,
1993,TRUE,0,12958,110,59,0.662353296305936,
1994,TRUE,0,12958,110,46,0.670283408707313,
1995,TRUE,0,12958,110,48,0.602946655542992,
1996,TRUE,0,12958,110,58,0.781114376368191,
1997,TRUE,0,12958,110,62,0.724954501527858,
1998,TRUE,0,12958,110,53,0.841240435099754,
1999,TRUE,0,12958,110,48,0.791732685756313,
2000,TRUE,0,12958,110,40,0.753863646179423,
