"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"CNNM4",76.5442807197769,-0.486739142297066,0.117106131302843,-4.15639332357698,3.23311027826849e-05,0.000122912075745507,TRUE
"FAM131B",3.8583504465235,-1.52256596923619,0.366353681788157,-4.15600018486128,3.23867560516215e-05,0.000123089459406413,TRUE
"HADH",3058.68420999324,-0.302591047259601,0.0728291767101685,-4.15480527074739,3.25564690167425e-05,0.000123700120756007,TRUE
"RUNDC1",101.874541244702,0.43526245335492,0.104768830501704,4.15450331239346,3.2599489525672e-05,0.000123829201678698,TRUE
"CASP2",112.414579562272,-0.412729684145256,0.0993603090473565,-4.15386876412133,3.26900707307577e-05,0.000124138820205646,TRUE
"CXCR2",24.2651849967658,-1.39895544316741,0.33686677504779,-4.15284482409685,3.28367416658452e-05,0.000124661205669558,TRUE
"NPC1",195.391431649449,-0.437649885256461,0.105387826756455,-4.15275557648461,3.28495552240706e-05,0.000124675266998511,TRUE
"SAYSD1",129.660651361648,0.374904298987888,0.0902949626764678,4.15199572462522,3.29588420698055e-05,0.000125055368053052,TRUE
"ZDHHC8",231.330061049203,-0.675743500039684,0.162769513811868,-4.15153602302161,3.30251269437128e-05,0.000125272141727176,TRUE
"NOL9",113.402033680691,-0.615858400541457,0.148361160007278,-4.15107566233134,3.30916337479295e-05,0.000125489636872863,TRUE
"FGD3",44.4804250877039,-0.641789249854745,0.154626677327994,-4.15057259811243,3.31644552632168e-05,0.000125725832956903,TRUE
"SGK2",271.301057002282,0.607433317866609,0.146351188191222,4.15051852584168,3.31722915977916e-05,0.000125725832956903,TRUE
"LSM7",165.650987357835,0.646547703148961,0.155793578873903,4.15002792683945,3.3243471268968e-05,0.000125960727515807,TRUE
"NHSL3",306.310562182712,0.348720091607275,0.0840369409307735,4.14960477790996,3.33049813059458e-05,0.000126158863590693,TRUE
"GLYATL1",4878.31592958561,0.359284088997701,0.086633609546565,4.14716748936322,3.36613819955535e-05,0.000127473623129813,TRUE
"RFC2",245.096953156096,0.414138069725815,0.0998651103793397,4.14697453547793,3.36897515398108e-05,0.000127545764750719,TRUE
"MICAL3",290.02722224555,-0.615502859643582,0.148428195346613,-4.14680551903393,3.37146202777075e-05,0.000127591954049707,TRUE
"GABARAP",75.6188373642184,0.520884794436119,0.125612328003855,4.14676491323475,3.37205975301615e-05,0.000127591954049707,TRUE
"TRAK1",237.658640239502,0.362404493939025,0.0874175475463412,4.1456721689305,3.38818301487418e-05,0.000128166591325506,TRUE
"ARL17A",8.14845909189265,1.80802827098005,0.436274056066187,4.14424888631415,3.40929313380466e-05,0.000128929499390026,TRUE
"NAAA",835.459377101124,-0.476109785511629,0.114899769305575,-4.14369661827101,3.41751796248104e-05,0.000129204836559435,TRUE
"TMEM143",110.52763968526,-0.437869364836607,0.105686029901843,-4.14311489648427,3.42620181900468e-05,0.000129497371154096,TRUE
"EIF2D",412.678553889613,0.314121929745496,0.0758212030099567,4.1429299097806,3.42896766205847e-05,0.000129566127617151,TRUE
"ZSCAN16",22.7653390956994,0.698911634670734,0.168708980377389,4.14270558157203,3.43232456775695e-05,0.00012965717370776,TRUE
"C1orf162",144.946977065917,-0.722338139468057,0.174384925310451,-4.14220517158868,3.43982408355046e-05,0.000129894775631217,TRUE
"WSB2",582.102738740194,0.358642444334939,0.0865834508616256,4.14215927831414,3.44051265280697e-05,0.000129894775631217,TRUE
"ZNF282",268.871327137611,-0.447064365609074,0.107939169563876,-4.14181772395898,3.44564134848151e-05,0.000130052530323546,TRUE
"ONECUT2",793.940106789828,0.685907626748287,0.165652984440146,4.14062945540303,3.46354072543515e-05,0.000130692082625601,TRUE
"MRPS18C",296.788513223398,0.321146384168185,0.0776007240715001,4.1384457169792,3.49666577849444e-05,0.000131905644554782,TRUE
"LRRC27",48.4064145440245,0.412723628456253,0.0997347339161848,4.13821356161734,3.50020497447969e-05,0.000132002770131521,TRUE
"TMEM43",226.855618015362,0.256701937185621,0.0620333331682032,4.13812903603897,3.50149440695529e-05,0.000132015020533306,FALSE
"VCPKMT",22.9524111426054,0.681124877109714,0.16460154184123,4.13802246012195,3.50312085896226e-05,0.000132039967159894,TRUE
"LIPE",16.5019108321619,-1.00827596554512,0.243687815040269,-4.13757235001061,3.50999789349255e-05,0.000132262751019656,TRUE
"SOWAHD",8.54786769506182,-1.21539785669125,0.293799758343057,-4.13682388149579,3.52146180789252e-05,0.000132658206173457,TRUE
"ECHS1",14234.8142612417,0.297656628777894,0.0719549422393515,4.13670860561276,3.52323058711465e-05,0.000132688315396949,FALSE
"CLDN10",43.9672199333145,0.992153313293054,0.23990657582635,4.13558198592771,3.54056177645985e-05,0.000133304342428142,TRUE
"RRP12",98.3055943445762,0.488756704856867,0.118186656759156,4.13546434309306,3.54237617881007e-05,0.00013333597465125,TRUE
"FERMT3",124.458059274798,-0.706443139599968,0.170841781159376,-4.13507243255053,3.54842697716389e-05,0.000133527004700206,TRUE
"CYP3A5",3058.12415031589,1.54668693046044,0.374062721465446,4.134833122106,3.55212657187647e-05,0.000133629478457123,TRUE
"NHLRC2",275.392926830536,-0.54924731251815,0.13284097939929,-4.13462257657133,3.55538450706023e-05,0.000133715285418044,TRUE
"SOWAHA",44.2578049278052,0.721001539533461,0.174485274579286,4.13216267832296,3.59365927383528e-05,0.000135117639620081,TRUE
"VSNL1",309.344941106119,-0.50978080666117,0.123416607220662,-4.1305689577879,3.61866526126755e-05,0.000136020469007711,TRUE
"GNL3",249.67934730345,0.323045232342964,0.07821435237025,4.13025515846168,3.62360830216169e-05,0.000136168872112534,TRUE
"NPM2",11.9851155374905,1.32638912282348,0.321163090537172,4.12995503501035,3.62834191504005e-05,0.000136309325965518,TRUE
"APOBR",52.3893955884943,0.677293354129857,0.164014841259071,4.12946382736201,3.63610202069296e-05,0.000136563370623501,TRUE
"LAT2",70.1247226780895,0.46677532711714,0.113047234859112,4.1290291416581,3.64298233231616e-05,0.000136784241975525,TRUE
"GLIS2",38.9534644904248,0.990198431394806,0.239830114764902,4.1287493539561,3.64741741732727e-05,0.000136913205632312,TRUE
"POLR1F",139.615361412397,0.583469930843482,0.141324934006435,4.12857034001455,3.65025776503587e-05,0.00013698225328292,TRUE
"PCDHGA3",10.0723440082142,-1.3213235724597,0.320106275810885,-4.12776528392815,3.66305726970159e-05,0.000137424895266272,TRUE
"GRIP1",3.09951633389018,-1.88849606460004,0.457554506468961,-4.12736851653794,3.66938109864821e-05,0.000137601699014019,TRUE
"PLAA",323.360840149021,0.249786392150709,0.0605198948369051,4.12734345992929,3.66978080813362e-05,0.000137601699014019,FALSE
"DOP1A",139.093634964441,-0.470224122359027,0.113936238574347,-4.12708132410561,3.67396494565773e-05,0.000137720855234927,TRUE
"ZNF512B",305.622721934995,-0.520622954268662,0.126178775586251,-4.1260739125875,3.6900871513582e-05,0.000138287329555006,TRUE
"LILRA1",28.6941616638842,-0.861513303061402,0.208888926425272,-4.12426507141632,3.71920382624892e-05,0.000139337260323212,TRUE
"C4B",3619.89022982933,-0.715360832779993,0.173454147260723,-4.12420714106489,3.72013991831812e-05,0.000139337260323212,TRUE
"PLCG2",478.553340383454,-0.47901478601351,0.116167183160929,-4.12349488882689,3.73166744374043e-05,0.000139730781491194,TRUE
"SEZ6L",4.53707100638529,-1.49934319177037,0.363652118523668,-4.12301514386141,3.73945103367293e-05,0.000139945657224084,TRUE
"ZG16",817.637851214216,0.515344694443344,0.124992084452909,4.12301864313256,3.73939420422366e-05,0.000139945657224084,TRUE
"KDM8",1040.22823285117,0.762908638749356,0.185096905064994,4.12167150218676,3.76133297444657e-05,0.000140726088267566,TRUE
"ZNF35",19.939615744893,0.793807412465713,0.19259845341257,4.12156690980939,3.76304140830032e-05,0.000140751529691167,TRUE
"ZPR1",280.40876335285,0.295817991804437,0.071787049468462,4.12077100249674,3.77606607776498e-05,0.000141200110219376,FALSE
"SENP3",58.4163207346419,0.473365257015576,0.114878739081272,4.12056452570121,3.77945196332942e-05,0.000141288116826349,TRUE
"ZNF181",121.306486335614,0.426454499657159,0.103498039297507,4.12041138703419,3.78196505109113e-05,0.000141343456278627,TRUE
"DAZAP2",2273.42294608959,0.327512797138853,0.0794932836586287,4.12000589314318,3.78862708701412e-05,0.000141553781907931,TRUE
"TCEAL9",100.428850133427,0.610996361569649,0.148377710702347,4.11784464578602,3.8243234949998e-05,0.000142848502599801,TRUE
"EWSR1",815.416553361374,0.270093265668589,0.0656016495719298,4.11717186124172,3.83550059633258e-05,0.000143226906306706,FALSE
"UGCG",230.044953525541,-0.540771635336673,0.131347916797862,-4.11709335420138,3.83680686756266e-05,0.00014323660335369,TRUE
"KAZALD1",14.1760053564395,1.08572033609922,0.263749214849346,4.11648746222574,3.8469024622272e-05,0.000143561454196701,TRUE
"HAX1",843.393156840917,0.410956433379501,0.099832842751273,4.11644527045445,3.84760641526743e-05,0.000143561454196701,TRUE
"LYST",152.203594876273,-0.628716140197273,0.152781018407822,-4.11514562966864,3.8693503976771e-05,0.000144333413852845,TRUE
"EPG5",217.221977630966,-0.459165711968308,0.111604829610704,-4.11421005318456,3.88507545495092e-05,0.000144880497756017,TRUE
"CSDE1",5651.05423193653,-0.359504578030382,0.0874068569368244,-4.11300200727071,3.90546988652356e-05,0.000145601364388345,TRUE
"ISYNA1",106.244937477341,-0.642948206421895,0.156363747756214,-4.11187513504928,3.92458549698128e-05,0.000146274175140757,TRUE
"CFAP44",14.1246311979933,1.8181353319298,0.442174831464084,4.11180194474158,3.92583012132393e-05,0.000146277821868088,TRUE
"RTN1",28.3954091431014,0.768210142462605,0.186833238868146,4.1117423597455,3.92684365966697e-05,0.000146277821868088,TRUE
"RNF220",353.804272520669,0.318575852877955,0.077480685538908,4.11168087455779,3.92788978054378e-05,0.000146277821868088,TRUE
"F5",6750.87466516189,-0.499889437044901,0.12161054161597,-4.11057652077142,3.94672457053554e-05,0.000146899299625644,TRUE
"SLC38A7",305.906085022352,0.412042947412226,0.100238317309831,4.11063312384448,3.94575712281296e-05,0.000146899299625644,TRUE
"NRBP2",306.338301182914,-0.430494540026007,0.104747125940287,-4.10984584218013,3.95923340170248e-05,0.000147324818748505,TRUE
"NPAS3",6.08201177591882,-1.28352346376685,0.312314540446092,-4.10971407842088,3.96149312822965e-05,0.000147368836512506,TRUE
"RPL12",4979.17671903001,0.479132310338609,0.116637447989031,4.10787717495043,3.99312347029252e-05,0.000148505129930498,TRUE
"TAF6",162.218489775082,-0.365378307920659,0.0889506201875348,-4.10765329292062,3.99699492573016e-05,0.000148608727393488,TRUE
"THBS2",151.897573690127,0.857294517275726,0.20877021486934,4.10640242820207,4.01869099946038e-05,0.000149374809936488,TRUE
"PSAP",19155.0358039656,-0.286123567070204,0.0697217965514113,-4.10378936319037,4.0643753742965e-05,0.000151031879914803,FALSE
"ABCA2",756.897183928511,-0.503370007711757,0.122662068141769,-4.10371368539115,4.06570576863682e-05,0.000151040307137794,TRUE
"AKR1C3",1821.74236052332,0.49350839142603,0.120293893226117,4.1025223990247,4.08670277593719e-05,0.000151779142989081,TRUE
"PPP1R16A",626.49849907265,-0.795790748163389,0.194088035712261,-4.10015354755387,4.12876106336486e-05,0.00015325799813727,TRUE
"TNKS2",332.88615351462,-0.419753360050711,0.102374885735835,-4.10015949745555,4.1286549118932e-05,0.00015325799813727,TRUE
"CEP55",5.15640263909833,1.5142485864084,0.369332625114293,4.0999589081517,4.13223502960375e-05,0.000153345359585566,TRUE
"P3H4",45.5812329366611,0.577087750638777,0.140792272616201,4.09885954616213,4.15190881195853e-05,0.000154033678504919,TRUE
"RSAD2",87.1036742909516,-0.678413052606943,0.165515200392425,-4.09879606826728,4.15304749899021e-05,0.00015403416821458,TRUE
"GPRC5A",8.22144774045,-1.22506748127263,0.298926099760039,-4.09822856637827,4.16324070596657e-05,0.00015437039366529,TRUE
"RPS6KA2",275.705452696145,-0.332874568152568,0.0812270717630446,-4.09807421254367,4.16601724177252e-05,0.000154431505880007,TRUE
"GALK2",234.601663160574,0.283037244805241,0.0690739287723687,4.09759875883103,4.17458080683775e-05,0.000154707048259901,FALSE
"PDIA5",1301.40347634267,-0.424446134287212,0.103613475229435,-4.09643758543321,4.1955653702425e-05,0.000155442630365833,TRUE
"MRPL28",528.221696307781,0.541959387615583,0.132347544972267,4.09497121936904,4.22220834553818e-05,0.00015638739761038,TRUE
"WWC1",331.087812754204,0.629335754690792,0.153693291804469,4.09475096344115,4.22622410050031e-05,0.00015649378527989,TRUE
"MAP1LC3B",282.695395343784,0.241315100150678,0.0589574493578829,4.09303833152362,4.25757304713584e-05,0.000157611968415205,FALSE
"MON2",389.532886832155,-0.492144828333782,0.120243338142986,-4.09290723240361,4.25998182480123e-05,0.0001576584944679,TRUE
"TSPAN6",2447.8854977515,0.37448323839162,0.0915333301236365,4.0912227041865,4.29104812560693e-05,0.00015876530047866,TRUE
"APLNR",932.381432790541,-0.504127492010753,0.123279786553821,-4.08929562666515,4.32685110609559e-05,0.000160046714156822,TRUE
"HSD17B6",20138.5869663139,0.368703420466566,0.0901840514059442,4.0883439446175,4.34463666449702e-05,0.000160661165604718,TRUE
"CYP1A2",20266.0946007885,-1.1075356544305,0.270982046176029,-4.08711820601963,4.36764613801129e-05,0.000161468409089202,TRUE
"PTPN9",240.920376929558,-0.389647580788773,0.0953530548436627,-4.08636704327538,4.38180398310612e-05,0.000161948067277317,TRUE
"CLPTM1",2250.95418966507,-0.393468450545386,0.0963029524419514,-4.08573611263431,4.39372933186352e-05,0.000162344977418694,TRUE
"MED9",130.160920275855,0.450290663129584,0.110241420025758,4.08458692771166,4.41552945418431e-05,0.000163106440242824,TRUE
"VTI1B",1117.32414281092,0.266992778940281,0.0653745439024097,4.08404805605749,4.42578718615641e-05,0.00016344123969168,FALSE
"ZFP69",20.3241091940679,0.652414358626244,0.159753592486035,4.08387910702712,4.42900787949312e-05,0.000163516055675055,TRUE
"HHAT",60.0057908384136,0.520945852903308,0.127568143462557,4.0836672758839,4.43304918015458e-05,0.000163621119416385,TRUE
"IDH3A",261.538882882418,-0.330454670554603,0.0809316076693714,-4.08313488476102,4.44322155034179e-05,0.000163952359498457,TRUE
"ILF2",573.159014607744,0.272597526117012,0.0667660499072911,4.08287634951493,4.44816935252897e-05,0.000164090689376581,FALSE
"PXDN",409.136002605322,-0.541724865962049,0.132690448600117,-4.08262140702095,4.45305351430902e-05,0.000164226597674032,TRUE
"ARL11",13.530188753071,-0.957292512856032,0.234505824389245,-4.08216945293039,4.46172450758075e-05,0.000164502051753098,TRUE
"ADHFE1",406.275002846033,-0.485429606496683,0.118934943210132,-4.08147171381784,4.47514247662686e-05,0.000164952329477822,TRUE
"PAPSS2",1634.60524271002,-0.377246381042279,0.0924368712928977,-4.08112450979574,4.48183368405487e-05,0.000165154485191101,TRUE
"TMEM231",19.9621758213189,0.683080802849846,0.167425587536757,4.07990685832223,4.50537495137025e-05,0.000165977285557075,TRUE
"USP34",611.920528433684,-0.459842830112288,0.112724019728722,-4.07936863162731,4.51581800250962e-05,0.000166317236766272,TRUE
"GRTP1",344.317093488657,-0.474181044366724,0.116250924358608,-4.07894429212433,4.52406751477996e-05,0.000166576238921922,TRUE
"PLK2",205.78135891398,0.39440316986324,0.0967472219953848,4.07663560491746,4.56920130547327e-05,0.000168192816209541,TRUE
"CEP295",49.4867949337819,0.936765661547149,0.229801785340308,4.07640724009135,4.57368886885539e-05,0.000168312734227359,TRUE
"INTS1",1165.32270093984,-0.61378003933245,0.150575868994859,-4.07621781251952,4.57741445314365e-05,0.000168404554316462,TRUE
"HMGCS1",3072.6807630593,1.02102071352577,0.25051365489486,4.07570882295534,4.58743931338272e-05,0.000168728015165159,TRUE
"SPTSSA",399.466512418919,0.541484074630102,0.132859183323116,4.07562398839381,4.58911220483497e-05,0.0001687441956888,TRUE
"RIC1",249.625307965008,-0.412372626505091,0.101184534739747,-4.07545113060748,4.59252265694283e-05,0.000168824241426053,TRUE
"PPP1R15B",524.665170224511,-0.416374157818332,0.102184076121267,-4.07474602328644,4.60645920812605e-05,0.00016929108679488,TRUE
"CNTFR",227.658446516766,-0.700038391826313,0.171809407852073,-4.07450558486902,4.61122067194251e-05,0.000169420580177732,TRUE
"PNPLA2",916.332426724923,-0.727295390553968,0.178513364835975,-4.07417893457017,4.61769688965907e-05,0.00016956747955963,TRUE
"AKAP6",95.4465779284107,-0.559220408028773,0.137259253584907,-4.07419094467715,4.6174586228254e-05,0.00016956747955963,TRUE
"NIPAL1",243.24445071674,-0.657632937692832,0.161430274292542,-4.0737893841466,4.6254314510713e-05,0.000169805941092709,TRUE
"PADI1",5.41306666367398,2.87184044763417,0.705435101602279,4.07102005714098,4.68077185760164e-05,0.00017179148201431,TRUE
"NID2",109.666588088891,-0.744886245388193,0.182992886610103,-4.07057486871223,4.68972657608118e-05,0.000172073989062325,TRUE
"AKIP1",91.6046077156782,0.345179709621392,0.0848032236614365,4.07036070939317,4.69404005637857e-05,0.000172175915891624,TRUE
"APPBP2",283.209517453333,-0.285038478813588,0.0700286550765234,-4.07031205300335,4.6950205911701e-05,0.000172175915891624,FALSE
"ARPC3",777.633287173529,0.274438081505197,0.0674278983024058,4.07009692448631,4.6993582387831e-05,0.000172288820937545,FALSE
"CST7",50.1970364638382,-0.722804313508088,0.177631418310373,-4.0691242595673,4.71901760555129e-05,0.00017296324303582,TRUE
"HS1BP3",308.710001428623,0.363012143515638,0.0892136608475269,4.069019700201,4.72113558058698e-05,0.000172994542318376,TRUE
"COX10",121.587896840553,-0.420574071288185,0.103363879757412,-4.0688688570441,4.72419267729647e-05,0.000173013917531388,TRUE
"CANT1",429.727216334658,-0.261163321822611,0.0641852501911477,-4.06889933504739,4.72357483673103e-05,0.000173013917531388,FALSE
"ARHGEF4",14.096690942871,-2.61826707867187,0.643511365560415,-4.06871924692689,4.72722663827884e-05,0.000173078715279519,TRUE
"KAT8",234.070779318488,-0.285909639918746,0.0702779399524803,-4.06827007325583,4.73634658692067e-05,0.000173366246024596,FALSE
"EPHX2",4182.16366011696,-0.43082878347786,0.105903747985183,-4.06811648949513,4.73946875185939e-05,0.000173434142614833,TRUE
"FMNL1",83.2525836590993,-0.659627178437393,0.162152291857525,-4.06794853702699,4.74288524831847e-05,0.000173512770672244,TRUE
"RHOU",581.021708037769,0.292049362202618,0.0717985894036843,4.06761977677004,4.74957966409476e-05,0.000173711243406737,FALSE
"TIE1",245.488272069902,-0.489932434043018,0.12046612329927,-4.06697269427268,4.76278212922766e-05,0.000174147572056131,TRUE
"REXO5",22.706161883675,0.765869972516667,0.188404634449959,4.06502724708764,4.80268509083155e-05,0.000175559690579916,TRUE
"RARA",426.712020412438,-0.539913659497149,0.132840804975763,-4.06436606278963,4.81631862200369e-05,0.000176011045823077,TRUE
"EI24",5029.02427506111,0.411327970251306,0.101246797099745,4.06262698706489,4.85235351945096e-05,0.000177280593345451,TRUE
"COQ8B",210.989490693332,0.415116159476493,0.102191059675255,4.06215730412873,4.86212943600598e-05,0.000177590348175014,TRUE
"RASL10B",30.1308436251027,-1.34875536096233,0.332097658923401,-4.06132149601641,4.87957202507775e-05,0.000178179889901852,TRUE
"TOR4A",84.3558543936367,-0.570997146903958,0.140599755887332,-4.06115318835631,4.88309162769889e-05,0.000178237542578689,TRUE
"NDUFA5",743.47071783021,0.355305953777646,0.087489615354279,4.06112145240182,4.88375555070935e-05,0.000178237542578689,TRUE
"HGSNAT",852.235676305053,-0.309441179988392,0.0762138970605323,-4.06016739627709,4.90375461228001e-05,0.000178919716405396,TRUE
"RBM47",1128.50332078858,-0.360754933343787,0.0888626165209775,-4.05969289975414,4.91372996043999e-05,0.000179235896158267,TRUE
"MED15",285.139027466245,-0.433177176866856,0.106703814983924,-4.05962220687347,4.91521778344572e-05,0.000179242394309188,TRUE
"EPS8",641.001195429508,-0.354181091603992,0.0872539205690052,-4.05919973904079,4.92411807053096e-05,0.000179519126034328,TRUE
"TOMM34",182.727545064776,0.338217310995118,0.0833296336723716,4.0587879256123,4.93280860012703e-05,0.000179788065249903,TRUE
"VTCN1",11.6282571547375,1.26273693860106,0.311192844804332,4.0577312739791,4.95517376064795e-05,0.000180555133355239,TRUE
"VPS13A",302.80676535756,-0.715799278811586,0.176413989132926,-4.05749726725038,4.96013974707661e-05,0.000180687975987465,TRUE
"DIO3",4.08760886884019,-2.34469680432233,0.577905240627214,-4.05723402296469,4.96573183838357e-05,0.000180843549601164,TRUE
"TNKS",300.438589248341,-0.340702568839521,0.0839850091297338,-4.05670693341509,4.97694675507123e-05,0.000181203759749681,TRUE
"IMMP1L",48.0643453064509,0.611424689607736,0.150740296231357,4.05614626542407,4.98890247204107e-05,0.000181590742639239,TRUE
"SLC25A23",1014.73773106283,-0.410502165585029,0.101236509227058,-4.05488265764217,5.01594761184466e-05,0.000182526612644791,TRUE
"ZNF439",7.98389371225786,1.37818628482961,0.339938734135424,4.05421961794026,5.03019425801122e-05,0.000182996381220472,TRUE
"SLC35E1",606.58427319175,0.237533479173046,0.0585950853174477,4.05381232719729,5.03896466729335e-05,0.000183266729834113,FALSE
"DEXI",431.955656675786,0.338064730826944,0.0833992401756426,4.05357087324733,5.04417086533802e-05,0.000183407339168481,TRUE
"FICD",41.0373138278132,0.855635669453342,0.211104074791057,4.05314615693809,5.05334091554843e-05,0.000183691962205035,TRUE
"ST3GAL1",5736.38659967372,-0.509293299065723,0.125726439693357,-4.0508050677954,5.10417162650949e-05,0.000185490421881065,TRUE
"ERCC8",47.9300786128954,0.537375583155462,0.132673941577829,4.05034761735957,5.11416041343123e-05,0.000185754775526061,TRUE
"RNF123",783.134238634603,-0.314765296148108,0.0777120448659113,-4.05040552839939,5.11289485726671e-05,0.000185754775526061,TRUE
"TMTC1",119.570076442093,-0.929910110494131,0.22974085130967,-4.04764805733524,5.17348571283781e-05,0.000187859712034752,TRUE
"TBC1D22B",37.1797322904975,0.498050688761805,0.123049968293714,4.04754829008149,5.17569063754631e-05,0.000187889925903074,TRUE
"MED24",480.345468486939,-0.367985037650441,0.0909403888913415,-4.04644231387796,5.20019320230367e-05,0.00018872936665799,TRUE
"RORA",458.110519777743,-0.690159695836231,0.170569620707306,-4.04620525609615,5.2054594321079e-05,0.000188820349291886,TRUE
"NR2F2",874.429235740112,-0.493332192460822,0.121923740686201,-4.04623570179435,5.20478279930255e-05,0.000188820349291886,TRUE
"KDELR3",100.168881226878,0.865973430808121,0.214033182466674,4.04597745465452,5.21052479416894e-05,0.000188954007241643,TRUE
"KLHDC10",1158.9884159999,-0.317285133164809,0.078421155792256,-4.04591248317384,5.21197034710781e-05,0.000188956360716603,TRUE
"MBNL3",1787.24893441618,-0.46939813849571,0.116020447085485,-4.04582252772955,5.21397239657018e-05,0.00018897888299645,TRUE
"SRP14",1389.83921366015,0.304150780703674,0.0751926441131708,4.04495392190097,5.23334162807303e-05,0.000189630695053766,TRUE
"TSPAN11",39.6110824704568,-0.796934179241984,0.197033703969201,-4.04465917854621,5.2399296547946e-05,0.000189819156314237,TRUE
"PTGIS",160.524197313755,-0.524775810190545,0.129759309179719,-4.04422475356833,5.24965413863331e-05,0.000190121107545212,TRUE
"IL1RAP",874.678099104378,-0.685370656185445,0.169486037278713,-4.04381781053965,5.25877895770408e-05,0.000190350829979207,TRUE
"UBXN8",370.244567176509,0.507480329437879,0.125495099693718,4.04382585994538,5.25859832154072e-05,0.000190350829979207,TRUE
"PKD2",383.428232170282,-0.617546485079952,0.152749842644881,-4.04286167754456,5.28027735299448e-05,0.000191078466031418,TRUE
"TIMM29",96.821779199949,0.458733404819343,0.113486472196005,4.04218578604731,5.29552480824703e-05,0.000191579573157993,TRUE
"UVSSA",39.0308448251502,-0.789817232289185,0.195487329727134,-4.0402476896668,5.33947805058926e-05,0.000193118648521048,TRUE
"HS3ST3A1",13.716915033374,-1.11424270730914,0.275820908045465,-4.03973257576789,5.35121811036082e-05,0.000193492129612677,TRUE
"FBXO16",10.9395116642233,1.15186730637379,0.285145807714527,4.03957300163775,5.35485995420125e-05,0.000193572671244581,TRUE
"QPRT",4146.2468374732,0.309462434141227,0.076620886221848,4.03887829286143,5.37074216964244e-05,0.000194095530324073,TRUE
"DEGS1",363.45385187974,-0.324748234422013,0.0804157155247685,-4.03836777802454,5.38244184025953e-05,0.000194466998484139,TRUE
"MTHFD1L",37.3707283637345,0.842450797382103,0.208621929857968,4.03816989880043,5.38698320748637e-05,0.000194579710154812,TRUE
"CEACAM19",15.7765726066569,1.23725282636383,0.306457919933896,4.03726823777539,5.40772250560338e-05,0.000195277282880443,TRUE
"POMGNT1",579.414791638114,0.342072566791409,0.0847553725457334,4.03599862187886,5.437053501204e-05,0.000196284658975146,TRUE
"ACOT1",162.848189462023,1.2417165089392,0.307746318819848,4.03487038838014,5.46324466867416e-05,0.000197178181791863,TRUE
"CEP152",14.4056163586384,1.10603452859375,0.274126867742258,4.03475419138291,5.46594888116039e-05,0.000197223771124601,TRUE
"MAGI1",653.038047524995,-0.412540975396215,0.102263479466565,-4.03409875693791,5.48122634681471e-05,0.000197722888198487,TRUE
"ADGRA3",1202.97040804657,-0.605110525224244,0.150008805616298,-4.03383336556945,5.48742383070242e-05,0.000197894288661379,TRUE
"TSN",621.671492390348,0.197215015999503,0.048902477231735,4.03282261274734,5.51108801868599e-05,0.000198695338840191,FALSE
"KIF2C",6.6688174081345,1.15979459864042,0.28760436287349,4.03260432857406,5.51621126178591e-05,0.000198827672712146,TRUE
"ADGRE5",227.691896842616,-0.514101567297057,0.127503050212423,-4.03207269504967,5.52870785999712e-05,0.000199225633943972,TRUE
"TTC21A",10.2061685306327,1.13058296701556,0.280464989947159,4.03110194690811,5.55159552966533e-05,0.000199997726820215,TRUE
"LYRM4",149.732235634607,0.35790566987636,0.0888078954940753,4.03011092521878,5.57505376819476e-05,0.000200789962819772,TRUE
"ACOT9",149.008572932211,0.267858675341606,0.0664673736080652,4.02992717782224,5.57941351527465e-05,0.000200894115680213,FALSE
"STOM",4044.85771670541,-0.414909272865475,0.102961884727889,-4.02973657642352,5.58393929875566e-05,0.000201004190538585,TRUE
"ABCC4",47.7280713591975,0.705912475749867,0.17518674180163,4.02948572757405,5.58990094357585e-05,0.000201165880393844,TRUE
"CTBS",620.952747896796,-0.389296350046067,0.0966467882954773,-4.0280319388977,5.62457041849404e-05,0.000202360333195346,TRUE
"PHF6",86.8958006074536,-0.534553016714437,0.132721144256597,-4.02764020539905,5.63394712869665e-05,0.000202644416303134,TRUE
"PCDHGB3",2.96548959014787,-1.7130757652143,0.425349469984142,-4.0274548015263,5.63839020034677e-05,0.000202750941360867,TRUE
"UBXN7",337.872223655042,-0.529595025301332,0.131517630536068,-4.02679871240604,5.65413957691814e-05,0.000203263867217498,TRUE
"ZNF547",10.4671033877752,0.872703258543313,0.216730903716217,4.02666737220833,5.65729739160449e-05,0.000203323981358978,TRUE
"ZNF585B",50.8536169928427,-0.614345086596041,0.152598089916141,-4.02590285981725,5.67571176494322e-05,0.000203932242622769,TRUE
"TRNAU1AP",88.0604377016149,0.411691654494723,0.102266990675137,4.02565531435759,5.68168640875947e-05,0.000204093333832761,TRUE
"DKK3",114.083377158222,0.700052093576472,0.173903417298568,4.02552235287349,5.68489796493305e-05,0.000204155112957423,TRUE
"MCC",376.255840826617,-0.554852868531213,0.13783862206226,-4.02538026156843,5.68833194369232e-05,0.000204224845176739,TRUE
"SERPINH1",365.845732215326,0.481128268932073,0.119595840908845,4.02295151132207,5.74733322313141e-05,0.00020628901781216,TRUE
"FLVCR1",24.977581858427,0.773942825224457,0.192416028534258,4.02223677060596,5.76480640406156e-05,0.000206861930901905,TRUE
"GAA",1799.02263264686,-0.533020846453689,0.13253899838153,-4.021615169592,5.78004350421425e-05,0.000207354326077788,TRUE
