"n_group","rho","confounding","selection_fraction","replicates","reference_replicates","method","rejection_rate","wilson_lower","wilson_upper","mcse","covers_nominal_0.05","mean_selected_n","median_statistic"
32,0.6,"adjusted",0.75,500,499,"naive_fixed_set_gene_label",0.992,0.979612964165895,0.996884684819938,0.0039839678713564,FALSE,33.636,0.778412291873389
32,0.6,"adjusted",0.75,500,499,"gene_label_complete_rule_replay",0.104,0.0801942067698911,0.133844270875658,0.013651666564929,FALSE,33.636,0.778412291873389
32,0.6,"adjusted",0.75,500,499,"block_preserving_rule_replay",0.068,0.0490665074249069,0.0935209227338743,0.0112584190719657,TRUE,33.636,0.778412291873389
32,0.6,"adjusted",0.75,500,499,"phenotype_complete_pipeline_MC",0.054,0.0373743501810575,0.0774265615106471,0.0101078187557949,TRUE,33.636,0.778412291873389
32,0.6,"adjusted",0.9,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,49.478,0.694081927181447
32,0.6,"adjusted",0.9,500,499,"gene_label_complete_rule_replay",0.084,0.0627441368038304,0.111599314460181,0.0124051602166195,FALSE,49.478,0.694081927181447
32,0.6,"adjusted",0.9,500,499,"block_preserving_rule_replay",0.046,0.0308451083708162,0.0680777927682732,0.00936845771725528,TRUE,49.478,0.694081927181447
32,0.6,"adjusted",0.9,500,499,"phenotype_complete_pipeline_MC",0.046,0.0308451083708162,0.0680777927682732,0.00936845771725528,TRUE,49.478,0.694081927181447
8,0.1,"misspecified",0.1,500,499,"naive_fixed_set_gene_label",0.014,0.00679778979084349,0.0286130691377853,0.00525433154644813,FALSE,1.06,0
8,0.1,"misspecified",0.1,500,499,"gene_label_complete_rule_replay",0.014,0.00679778979084349,0.0286130691377853,0.00525433154644813,FALSE,1.06,0
8,0.1,"misspecified",0.1,500,499,"block_preserving_rule_replay",0.014,0.00679778979084349,0.0286130691377853,0.00525433154644813,FALSE,1.06,0
8,0.1,"misspecified",0.1,500,499,"phenotype_complete_pipeline_MC",0.014,0.00679778979084349,0.0286130691377853,0.00525433154644813,FALSE,1.06,0
8,0.1,"misspecified",0.25,500,499,"naive_fixed_set_gene_label",0.772,0.733234127903916,0.806618230884999,0.0187625158227781,FALSE,5.1,0.948377234416486
8,0.1,"misspecified",0.25,500,499,"gene_label_complete_rule_replay",0.036,0.0228910609802927,0.0561843269680277,0.0083311463797007,TRUE,5.1,0.948377234416486
8,0.1,"misspecified",0.25,500,499,"block_preserving_rule_replay",0.038,0.0244601180558304,0.0585847725306439,0.00855055553750749,TRUE,5.1,0.948377234416486
8,0.1,"misspecified",0.25,500,499,"phenotype_complete_pipeline_MC",0.034,0.0213345198085322,0.0537713655016345,0.00810481338464989,TRUE,5.1,0.948377234416486
8,0.1,"misspecified",0.5,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,17.442,0.884896172577658
8,0.1,"misspecified",0.5,500,499,"gene_label_complete_rule_replay",0.042,0.0276323101084517,0.0633515857543301,0.00897061870775924,TRUE,17.442,0.884896172577658
8,0.1,"misspecified",0.5,500,499,"block_preserving_rule_replay",0.042,0.0276323101084517,0.0633515857543301,0.00897061870775924,TRUE,17.442,0.884896172577658
8,0.1,"misspecified",0.5,500,499,"phenotype_complete_pipeline_MC",0.048,0.0324652069413532,0.0704271968358901,0.00955991631762538,TRUE,17.442,0.884896172577658
8,0.1,"misspecified",0.75,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,36.342,0.792076138132342
8,0.1,"misspecified",0.75,500,499,"gene_label_complete_rule_replay",0.066,0.0473785263597739,0.0912394011608535,0.0111035129576184,TRUE,36.342,0.792076138132342
8,0.1,"misspecified",0.75,500,499,"block_preserving_rule_replay",0.052,0.0357302651157053,0.0751011439378455,0.00992935043192655,TRUE,36.342,0.792076138132342
8,0.1,"misspecified",0.75,500,499,"phenotype_complete_pipeline_MC",0.084,0.0627441368038304,0.111599314460181,0.0124051602166195,FALSE,36.342,0.792076138132342
8,0.1,"misspecified",0.9,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,52.534,0.718826125377935
8,0.1,"misspecified",0.9,500,499,"gene_label_complete_rule_replay",0.096,0.0731735046654191,0.124986962427515,0.0131745208641529,FALSE,52.534,0.718826125377935
8,0.1,"misspecified",0.9,500,499,"block_preserving_rule_replay",0.094,0.0714264085922213,0.122764555862559,0.0130509769749241,FALSE,52.534,0.718826125377935
8,0.1,"misspecified",0.9,500,499,"phenotype_complete_pipeline_MC",0.094,0.0714264085922213,0.122764555862559,0.0130509769749241,FALSE,52.534,0.718826125377935
16,0.1,"misspecified",0.1,500,499,"naive_fixed_set_gene_label",0.062,0.0440192091426816,0.0866597131016382,0.0107848041243223,TRUE,1.706,0
16,0.1,"misspecified",0.1,500,499,"gene_label_complete_rule_replay",0.062,0.0440192091426816,0.0866597131016382,0.0107848041243223,TRUE,1.706,0
16,0.1,"misspecified",0.1,500,499,"block_preserving_rule_replay",0.062,0.0440192091426816,0.0866597131016382,0.0107848041243223,TRUE,1.706,0
16,0.1,"misspecified",0.1,500,499,"phenotype_complete_pipeline_MC",0.062,0.0440192091426816,0.0866597131016382,0.0107848041243223,TRUE,1.706,0
16,0.1,"misspecified",0.25,500,499,"naive_fixed_set_gene_label",0.862,0.82899798640472,0.889481991101116,0.01542439626047,FALSE,6.252,0.945666874620237
16,0.1,"misspecified",0.25,500,499,"gene_label_complete_rule_replay",0.026,0.0152563839233272,0.0439714908342243,0.00711674082709213,FALSE,6.252,0.945666874620237
16,0.1,"misspecified",0.25,500,499,"block_preserving_rule_replay",0.014,0.00679778979084349,0.0286130691377853,0.00525433154644813,FALSE,6.252,0.945666874620237
16,0.1,"misspecified",0.25,500,499,"phenotype_complete_pipeline_MC",0.01,0.0042787538965905,0.0231930997557307,0.0044497190922574,FALSE,6.252,0.945666874620237
16,0.1,"misspecified",0.5,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,18.904,0.885506944015753
16,0.1,"misspecified",0.5,500,499,"gene_label_complete_rule_replay",0.048,0.0324652069413532,0.0704271968358901,0.00955991631762538,TRUE,18.904,0.885506944015753
16,0.1,"misspecified",0.5,500,499,"block_preserving_rule_replay",0.026,0.0152563839233272,0.0439714908342243,0.00711674082709213,FALSE,18.904,0.885506944015753
16,0.1,"misspecified",0.5,500,499,"phenotype_complete_pipeline_MC",0.028,0.0167509747207565,0.0464464026749489,0.00737780455149091,FALSE,18.904,0.885506944015753
16,0.1,"misspecified",0.75,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,38.42,0.804908377344666
16,0.1,"misspecified",0.75,500,499,"gene_label_complete_rule_replay",0.096,0.0731735046654191,0.124986962427515,0.0131745208641529,FALSE,38.42,0.804908377344666
16,0.1,"misspecified",0.75,500,499,"block_preserving_rule_replay",0.054,0.0373743501810575,0.0774265615106471,0.0101078187557949,TRUE,38.42,0.804908377344666
16,0.1,"misspecified",0.75,500,499,"phenotype_complete_pipeline_MC",0.106,0.0819570502729704,0.136050930010733,0.0137669168661687,FALSE,38.42,0.804908377344666
16,0.1,"misspecified",0.9,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,54.632,0.737958686591604
16,0.1,"misspecified",0.9,500,499,"gene_label_complete_rule_replay",0.212,0.178439504288299,0.249952115817556,0.0182787308093314,FALSE,54.632,0.737958686591604
16,0.1,"misspecified",0.9,500,499,"block_preserving_rule_replay",0.118,0.0925930082515065,0.149231987861119,0.0144274737913468,FALSE,54.632,0.737958686591604
16,0.1,"misspecified",0.9,500,499,"phenotype_complete_pipeline_MC",0.14,0.112322660187864,0.173166864944454,0.0155177317930167,FALSE,54.632,0.737958686591604
32,0.1,"misspecified",0.1,500,499,"naive_fixed_set_gene_label",0.382,0.340464625234193,0.425334719114733,0.0217290588843604,FALSE,3.222,0
32,0.1,"misspecified",0.1,500,499,"gene_label_complete_rule_replay",0.386,0.344351476714006,0.429386872911228,0.0217717247823869,FALSE,3.222,0
32,0.1,"misspecified",0.1,500,499,"block_preserving_rule_replay",0.386,0.344351476714006,0.429386872911228,0.0217717247823869,FALSE,3.222,0
32,0.1,"misspecified",0.1,500,499,"phenotype_complete_pipeline_MC",0.386,0.344351476714006,0.429386872911228,0.0217717247823869,FALSE,3.222,0
32,0.1,"misspecified",0.25,500,499,"naive_fixed_set_gene_label",0.992,0.979612964165895,0.996884684819938,0.0039839678713564,FALSE,8.724,0.941576382992762
32,0.1,"misspecified",0.25,500,499,"gene_label_complete_rule_replay",0.006,0.00204259627196024,0.0174902521040534,0.00345369367489359,FALSE,8.724,0.941576382992762
32,0.1,"misspecified",0.25,500,499,"block_preserving_rule_replay",0,4.33680868994202e-19,0.00762434046155224,0,FALSE,8.724,0.941576382992762
32,0.1,"misspecified",0.25,500,499,"phenotype_complete_pipeline_MC",0.004,0.00109763052268279,0.014465715215177,0.00282276460230038,FALSE,8.724,0.941576382992762
32,0.1,"misspecified",0.5,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,21.324,0.891617603208713
32,0.1,"misspecified",0.5,500,499,"gene_label_complete_rule_replay",0.048,0.0324652069413532,0.0704271968358901,0.00955991631762538,TRUE,21.324,0.891617603208713
32,0.1,"misspecified",0.5,500,499,"block_preserving_rule_replay",0.032,0.0197915136265711,0.0513448690454418,0.00787095928079926,TRUE,21.324,0.891617603208713
32,0.1,"misspecified",0.5,500,499,"phenotype_complete_pipeline_MC",0.052,0.0357302651157053,0.0751011439378455,0.00992935043192655,TRUE,21.324,0.891617603208713
32,0.1,"misspecified",0.75,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,40.176,0.823929540818397
32,0.1,"misspecified",0.75,500,499,"gene_label_complete_rule_replay",0.426,0.383382578366752,0.469745824021558,0.0221144296783797,FALSE,40.176,0.823929540818397
32,0.1,"misspecified",0.75,500,499,"block_preserving_rule_replay",0.2,0.167285498971757,0.237289105305174,0.0178885438199983,FALSE,40.176,0.823929540818397
32,0.1,"misspecified",0.75,500,499,"phenotype_complete_pipeline_MC",0.3,0.261481932140698,0.341567804043923,0.0204939015319192,FALSE,40.176,0.823929540818397
32,0.1,"misspecified",0.9,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,56.126,0.777431655220101
32,0.1,"misspecified",0.9,500,499,"gene_label_complete_rule_replay",0.634,0.590904281638517,0.675052395117786,0.0215427017804174,FALSE,56.126,0.777431655220101
32,0.1,"misspecified",0.9,500,499,"block_preserving_rule_replay",0.252,0.215933848381372,0.291847824487558,0.0194162818273736,FALSE,56.126,0.777431655220101
32,0.1,"misspecified",0.9,500,499,"phenotype_complete_pipeline_MC",0.49,0.446426174740309,0.533726312068922,0.0223562071917398,FALSE,56.126,0.777431655220101
8,0.3,"misspecified",0.1,500,499,"naive_fixed_set_gene_label",0.012,0.0055109951740277,0.0259303611164473,0.00486949689393062,FALSE,1.006,0
8,0.3,"misspecified",0.1,500,499,"gene_label_complete_rule_replay",0.012,0.0055109951740277,0.0259303611164473,0.00486949689393062,FALSE,1.006,0
8,0.3,"misspecified",0.1,500,499,"block_preserving_rule_replay",0.012,0.0055109951740277,0.0259303611164473,0.00486949689393062,FALSE,1.006,0
8,0.3,"misspecified",0.1,500,499,"phenotype_complete_pipeline_MC",0.012,0.0055109951740277,0.0259303611164473,0.00486949689393062,FALSE,1.006,0
8,0.3,"misspecified",0.25,500,499,"naive_fixed_set_gene_label",0.678,0.635821827221189,0.717463907574499,0.0208957411928843,FALSE,4.954,0.936469598231598
8,0.3,"misspecified",0.25,500,499,"gene_label_complete_rule_replay",0.058,0.0406837291117572,0.082056187856255,0.0104533248299285,TRUE,4.954,0.936469598231598
8,0.3,"misspecified",0.25,500,499,"block_preserving_rule_replay",0.066,0.0473785263597739,0.0912394011608535,0.0111035129576184,TRUE,4.954,0.936469598231598
8,0.3,"misspecified",0.25,500,499,"phenotype_complete_pipeline_MC",0.06,0.0423483564809462,0.0843610631252198,0.0106207344378814,TRUE,4.954,0.936469598231598
8,0.3,"misspecified",0.5,500,499,"naive_fixed_set_gene_label",0.998,0.988759293294853,0.999646863605441,0.00199799899899875,FALSE,17.612,0.883330909768653
8,0.3,"misspecified",0.5,500,499,"gene_label_complete_rule_replay",0.02,0.0108991835962108,0.0364201832468793,0.00626099033699941,FALSE,17.612,0.883330909768653
8,0.3,"misspecified",0.5,500,499,"block_preserving_rule_replay",0.048,0.0324652069413532,0.0704271968358901,0.00955991631762538,TRUE,17.612,0.883330909768653
8,0.3,"misspecified",0.5,500,499,"phenotype_complete_pipeline_MC",0.022,0.0123280082699276,0.0389608612113164,0.00655987804764692,FALSE,17.612,0.883330909768653
8,0.3,"misspecified",0.75,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,36.67,0.790955705011722
8,0.3,"misspecified",0.75,500,499,"gene_label_complete_rule_replay",0.066,0.0473785263597739,0.0912394011608535,0.0111035129576184,TRUE,36.67,0.790955705011722
8,0.3,"misspecified",0.75,500,499,"block_preserving_rule_replay",0.054,0.0373743501810575,0.0774265615106471,0.0101078187557949,TRUE,36.67,0.790955705011722
8,0.3,"misspecified",0.75,500,499,"phenotype_complete_pipeline_MC",0.082,0.0610190894684689,0.109354859157389,0.0122699633251286,FALSE,36.67,0.790955705011722
8,0.3,"misspecified",0.9,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,52.45,0.716031594406888
8,0.3,"misspecified",0.9,500,499,"gene_label_complete_rule_replay",0.108,0.0837228096370504,0.138254673284807,0.0138806339912844,FALSE,52.45,0.716031594406888
8,0.3,"misspecified",0.9,500,499,"block_preserving_rule_replay",0.066,0.0473785263597739,0.0912394011608535,0.0111035129576184,TRUE,52.45,0.716031594406888
8,0.3,"misspecified",0.9,500,499,"phenotype_complete_pipeline_MC",0.094,0.0714264085922213,0.122764555862559,0.0130509769749241,FALSE,52.45,0.716031594406888
16,0.3,"misspecified",0.1,500,499,"naive_fixed_set_gene_label",0.074,0.054161184751012,0.100334753322231,0.0117067501895274,FALSE,1.772,0
16,0.3,"misspecified",0.1,500,499,"gene_label_complete_rule_replay",0.074,0.054161184751012,0.100334753322231,0.0117067501895274,FALSE,1.772,0
16,0.3,"misspecified",0.1,500,499,"block_preserving_rule_replay",0.074,0.054161184751012,0.100334753322231,0.0117067501895274,FALSE,1.772,0
16,0.3,"misspecified",0.1,500,499,"phenotype_complete_pipeline_MC",0.074,0.054161184751012,0.100334753322231,0.0117067501895274,FALSE,1.772,0
16,0.3,"misspecified",0.25,500,499,"naive_fixed_set_gene_label",0.886,0.855150910157685,0.910963099005997,0.0142129518397833,FALSE,6.222,0.946102545598559
16,0.3,"misspecified",0.25,500,499,"gene_label_complete_rule_replay",0.036,0.0228910609802927,0.0561843269680277,0.0083311463797007,TRUE,6.222,0.946102545598559
16,0.3,"misspecified",0.25,500,499,"block_preserving_rule_replay",0.064,0.0456960160447894,0.0889524088376842,0.0109456840809517,TRUE,6.222,0.946102545598559
16,0.3,"misspecified",0.25,500,499,"phenotype_complete_pipeline_MC",0.036,0.0228910609802927,0.0561843269680277,0.0083311463797007,TRUE,6.222,0.946102545598559
16,0.3,"misspecified",0.5,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,18.934,0.884087271129442
16,0.3,"misspecified",0.5,500,499,"gene_label_complete_rule_replay",0.062,0.0440192091426816,0.0866597131016382,0.0107848041243223,TRUE,18.934,0.884087271129442
16,0.3,"misspecified",0.5,500,499,"block_preserving_rule_replay",0.024,0.013781314655497,0.0414770574639007,0.00684455988358638,FALSE,18.934,0.884087271129442
16,0.3,"misspecified",0.5,500,499,"phenotype_complete_pipeline_MC",0.028,0.0167509747207565,0.0464464026749489,0.00737780455149091,FALSE,18.934,0.884087271129442
16,0.3,"misspecified",0.75,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,38.468,0.803719372959814
16,0.3,"misspecified",0.75,500,499,"gene_label_complete_rule_replay",0.092,0.0696827236804521,0.120538738136175,0.01292563344676,FALSE,38.468,0.803719372959814
16,0.3,"misspecified",0.75,500,499,"block_preserving_rule_replay",0.094,0.0714264085922213,0.122764555862559,0.0130509769749241,FALSE,38.468,0.803719372959814
16,0.3,"misspecified",0.75,500,499,"phenotype_complete_pipeline_MC",0.122,0.0961592783150937,0.15360472307384,0.0146366662871024,FALSE,38.468,0.803719372959814
16,0.3,"misspecified",0.9,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,54.542,0.731303575388608
16,0.3,"misspecified",0.9,500,499,"gene_label_complete_rule_replay",0.226,0.191509780865554,0.264668357707377,0.0187042241218394,FALSE,54.542,0.731303575388608
16,0.3,"misspecified",0.9,500,499,"block_preserving_rule_replay",0.09,0.0679425478891394,0.118309411289333,0.0127984374046209,FALSE,54.542,0.731303575388608
16,0.3,"misspecified",0.9,500,499,"phenotype_complete_pipeline_MC",0.166,0.13595774323101,0.201135316197307,0.0166399519230075,FALSE,54.542,0.731303575388608
32,0.3,"misspecified",0.1,500,499,"naive_fixed_set_gene_label",0.436,0.393185603123056,0.479790312456023,0.0221767445762447,FALSE,3.38,0
32,0.3,"misspecified",0.1,500,499,"gene_label_complete_rule_replay",0.45,0.406939651781332,0.493822782264824,0.022248595461287,FALSE,3.38,0
32,0.3,"misspecified",0.1,500,499,"block_preserving_rule_replay",0.45,0.406939651781332,0.493822782264824,0.022248595461287,FALSE,3.38,0
32,0.3,"misspecified",0.1,500,499,"phenotype_complete_pipeline_MC",0.45,0.406939651781332,0.493822782264824,0.022248595461287,FALSE,3.38,0
32,0.3,"misspecified",0.25,500,499,"naive_fixed_set_gene_label",0.988,0.974069638883553,0.994489004825972,0.00486949689393063,FALSE,8.968,0.943682165170792
32,0.3,"misspecified",0.25,500,499,"gene_label_complete_rule_replay",0.018,0.00949819329619708,0.0338516709087393,0.005945754788082,FALSE,8.968,0.943682165170792
32,0.3,"misspecified",0.25,500,499,"block_preserving_rule_replay",0.022,0.0123280082699276,0.0389608612113164,0.00655987804764692,FALSE,8.968,0.943682165170792
32,0.3,"misspecified",0.25,500,499,"phenotype_complete_pipeline_MC",0.018,0.00949819329619708,0.0338516709087393,0.005945754788082,FALSE,8.968,0.943682165170792
32,0.3,"misspecified",0.5,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,21.344,0.89132304103977
32,0.3,"misspecified",0.5,500,499,"gene_label_complete_rule_replay",0.084,0.0627441368038304,0.111599314460181,0.0124051602166195,FALSE,21.344,0.89132304103977
32,0.3,"misspecified",0.5,500,499,"block_preserving_rule_replay",0.016,0.00812925303338831,0.0312511085333943,0.00561141693336006,FALSE,21.344,0.89132304103977
32,0.3,"misspecified",0.5,500,499,"phenotype_complete_pipeline_MC",0.084,0.0627441368038304,0.111599314460181,0.0124051602166195,FALSE,21.344,0.89132304103977
32,0.3,"misspecified",0.75,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,40.274,0.825955522525956
32,0.3,"misspecified",0.75,500,499,"gene_label_complete_rule_replay",0.38,0.338522330784558,0.423307510926215,0.0217071416819442,FALSE,40.274,0.825955522525956
32,0.3,"misspecified",0.75,500,499,"block_preserving_rule_replay",0.07,0.0507597429450181,0.0957971898519169,0.0114105214604767,FALSE,40.274,0.825955522525956
32,0.3,"misspecified",0.75,500,499,"phenotype_complete_pipeline_MC",0.232,0.197129238452715,0.270957408034677,0.0188772879408034,FALSE,40.274,0.825955522525956
32,0.3,"misspecified",0.9,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,56.324,0.778429807675572
32,0.3,"misspecified",0.9,500,499,"gene_label_complete_rule_replay",0.656,0.613314171337734,0.696307034438262,0.0212444816364156,FALSE,56.324,0.778429807675572
32,0.3,"misspecified",0.9,500,499,"block_preserving_rule_replay",0.208,0.174716311709629,0.245736303119917,0.0181513635851415,FALSE,56.324,0.778429807675572
32,0.3,"misspecified",0.9,500,499,"phenotype_complete_pipeline_MC",0.56,0.516196873586313,0.602888205558301,0.0221990990808186,FALSE,56.324,0.778429807675572
8,0.6,"misspecified",0.1,500,499,"naive_fixed_set_gene_label",0.026,0.0152563839233272,0.0439714908342243,0.00711674082709213,FALSE,0.966,0
8,0.6,"misspecified",0.1,500,499,"gene_label_complete_rule_replay",0.026,0.0152563839233272,0.0439714908342243,0.00711674082709213,FALSE,0.966,0
8,0.6,"misspecified",0.1,500,499,"block_preserving_rule_replay",0.026,0.0152563839233272,0.0439714908342243,0.00711674082709213,FALSE,0.966,0
8,0.6,"misspecified",0.1,500,499,"phenotype_complete_pipeline_MC",0.026,0.0152563839233272,0.0439714908342243,0.00711674082709213,FALSE,0.966,0
8,0.6,"misspecified",0.25,500,499,"naive_fixed_set_gene_label",0.588,0.544346592009986,0.630311524068781,0.0220116332878776,FALSE,5.104,0.899685643310671
8,0.6,"misspecified",0.25,500,499,"gene_label_complete_rule_replay",0.062,0.0440192091426816,0.0866597131016382,0.0107848041243223,TRUE,5.104,0.899685643310671
8,0.6,"misspecified",0.25,500,499,"block_preserving_rule_replay",0.058,0.0406837291117572,0.082056187856255,0.0104533248299285,TRUE,5.104,0.899685643310671
8,0.6,"misspecified",0.25,500,499,"phenotype_complete_pipeline_MC",0.058,0.0406837291117572,0.082056187856255,0.0104533248299285,TRUE,5.104,0.899685643310671
8,0.6,"misspecified",0.5,500,499,"naive_fixed_set_gene_label",0.99,0.976806900244269,0.99572124610341,0.0044497190922574,FALSE,17.266,0.877758022654842
8,0.6,"misspecified",0.5,500,499,"gene_label_complete_rule_replay",0.07,0.0507597429450181,0.0957971898519169,0.0114105214604767,FALSE,17.266,0.877758022654842
8,0.6,"misspecified",0.5,500,499,"block_preserving_rule_replay",0.048,0.0324652069413532,0.0704271968358901,0.00955991631762538,TRUE,17.266,0.877758022654842
8,0.6,"misspecified",0.5,500,499,"phenotype_complete_pipeline_MC",0.048,0.0324652069413532,0.0704271968358901,0.00955991631762538,TRUE,17.266,0.877758022654842
8,0.6,"misspecified",0.75,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,36.246,0.788661103249714
8,0.6,"misspecified",0.75,500,499,"gene_label_complete_rule_replay",0.072,0.0524580314181262,0.0980684040169625,0.0115599307956406,FALSE,36.246,0.788661103249714
8,0.6,"misspecified",0.75,500,499,"block_preserving_rule_replay",0.036,0.0228910609802927,0.0561843269680277,0.0083311463797007,TRUE,36.246,0.788661103249714
8,0.6,"misspecified",0.75,500,499,"phenotype_complete_pipeline_MC",0.038,0.0244601180558304,0.0585847725306439,0.00855055553750749,TRUE,36.246,0.788661103249714
8,0.6,"misspecified",0.9,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,52.778,0.711722515337399
8,0.6,"misspecified",0.9,500,499,"gene_label_complete_rule_replay",0.136,0.108715443407237,0.168835076448773,0.0153299706457645,FALSE,52.778,0.711722515337399
8,0.6,"misspecified",0.9,500,499,"block_preserving_rule_replay",0.074,0.054161184751012,0.100334753322231,0.0117067501895274,FALSE,52.778,0.711722515337399
8,0.6,"misspecified",0.9,500,499,"phenotype_complete_pipeline_MC",0.116,0.090813656511038,0.147041836963434,0.0143208938268531,FALSE,52.778,0.711722515337399
16,0.6,"misspecified",0.1,500,499,"naive_fixed_set_gene_label",0.098,0.0749239188646062,0.127206050866482,0.0132963152790538,FALSE,1.78,0
16,0.6,"misspecified",0.1,500,499,"gene_label_complete_rule_replay",0.1,0.0766775627373017,0.12942190963194,0.0134164078649987,FALSE,1.78,0
16,0.6,"misspecified",0.1,500,499,"block_preserving_rule_replay",0.1,0.0766775627373017,0.12942190963194,0.0134164078649987,FALSE,1.78,0
16,0.6,"misspecified",0.1,500,499,"phenotype_complete_pipeline_MC",0.1,0.0766775627373017,0.12942190963194,0.0134164078649987,FALSE,1.78,0
16,0.6,"misspecified",0.25,500,499,"naive_fixed_set_gene_label",0.772,0.733234127903916,0.806618230884999,0.0187625158227781,FALSE,6.122,0.944402914292426
16,0.6,"misspecified",0.25,500,499,"gene_label_complete_rule_replay",0.048,0.0324652069413532,0.0704271968358901,0.00955991631762538,TRUE,6.122,0.944402914292426
16,0.6,"misspecified",0.25,500,499,"block_preserving_rule_replay",0.042,0.0276323101084517,0.0633515857543301,0.00897061870775924,TRUE,6.122,0.944402914292426
16,0.6,"misspecified",0.25,500,499,"phenotype_complete_pipeline_MC",0.068,0.0490665074249069,0.0935209227338743,0.0112584190719657,TRUE,6.122,0.944402914292426
16,0.6,"misspecified",0.5,500,499,"naive_fixed_set_gene_label",0.998,0.988759293294853,0.999646863605441,0.00199799899899875,FALSE,19.026,0.88381064332047
16,0.6,"misspecified",0.5,500,499,"gene_label_complete_rule_replay",0.038,0.0244601180558304,0.0585847725306439,0.00855055553750749,TRUE,19.026,0.88381064332047
16,0.6,"misspecified",0.5,500,499,"block_preserving_rule_replay",0.022,0.0123280082699276,0.0389608612113164,0.00655987804764692,FALSE,19.026,0.88381064332047
16,0.6,"misspecified",0.5,500,499,"phenotype_complete_pipeline_MC",0.032,0.0197915136265711,0.0513448690454418,0.00787095928079926,TRUE,19.026,0.88381064332047
16,0.6,"misspecified",0.75,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,37.788,0.800158814795675
16,0.6,"misspecified",0.75,500,499,"gene_label_complete_rule_replay",0.168,0.137788232976844,0.203274329089627,0.0167198086113448,FALSE,37.788,0.800158814795675
16,0.6,"misspecified",0.75,500,499,"block_preserving_rule_replay",0.088,0.0662059844749289,0.11607647206539,0.0126693330526907,FALSE,37.788,0.800158814795675
16,0.6,"misspecified",0.75,500,499,"phenotype_complete_pipeline_MC",0.134,0.106915001871521,0.166666015346335,0.0152344346793703,FALSE,37.788,0.800158814795675
16,0.6,"misspecified",0.9,500,499,"naive_fixed_set_gene_label",1,0.992375659538448,1,0,FALSE,54.388,0.736500185174381
16,0.6,"misspecified",0.9,500,499,"gene_label_complete_rule_replay",0.196,0.163578106614264,0.233057492386359,0.017752971582245,FALSE,54.388,0.736500185174381
16,0.6,"misspecified",0.9,500,499,"block_preserving_rule_replay",0.128,0.101526823995237,0.160145685308158,0.0149409504383088,FALSE,54.388,0.736500185174381
16,0.6,"misspecified",0.9,500,499,"phenotype_complete_pipeline_MC",0.152,0.123192392673802,0.186114148287439,0.0160559023415067,FALSE,54.388,0.736500185174381
32,0.6,"misspecified",0.1,500,499,"naive_fixed_set_gene_label",0.414,0.371642608909801,0.457668777649586,0.0220274374360705,FALSE,3.286,0
32,0.6,"misspecified",0.1,500,499,"gene_label_complete_rule_replay",0.426,0.383382578366752,0.469745824021558,0.0221144296783797,FALSE,3.286,0
32,0.6,"misspecified",0.1,500,499,"block_preserving_rule_replay",0.426,0.383382578366752,0.469745824021558,0.0221144296783797,FALSE,3.286,0
32,0.6,"misspecified",0.1,500,499,"phenotype_complete_pipeline_MC",0.426,0.383382578366752,0.469745824021558,0.0221144296783797,FALSE,3.286,0
32,0.6,"misspecified",0.25,500,499,"naive_fixed_set_gene_label",0.982,0.966148329091261,0.990501806703803,0.005945754788082,FALSE,8.882,0.949270838885393
32,0.6,"misspecified",0.25,500,499,"gene_label_complete_rule_replay",0.026,0.0152563839233272,0.0439714908342243,0.00711674082709213,FALSE,8.882,0.949270838885393
32,0.6,"misspecified",0.25,500,499,"block_preserving_rule_replay",0.014,0.00679778979084349,0.0286130691377853,0.00525433154644813,FALSE,8.882,0.949270838885393
32,0.6,"misspecified",0.25,500,499,"phenotype_complete_pipeline_MC",0.012,0.0055109951740277,0.0259303611164473,0.00486949689393062,FALSE,8.882,0.949270838885393
